[2026-08-16T21:34:23.884+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2026-08-16T21:34:23.898+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-08-16T21:34:15.172067+00:00 [queued]>
[2026-08-16T21:34:23.905+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-08-16T21:34:15.172067+00:00 [queued]>
[2026-08-16T21:34:23.907+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2026-08-16T21:34:23.918+0000] {taskinstance.py:2889} INFO - Executing <Task(_PythonDecoratedOperator): staging_table> on 2026-08-16 21:34:15.172067+00:00
[2026-08-16T21:34:23.924+0000] {standard_task_runner.py:72} INFO - Started process 5883 to run task
[2026-08-16T21:34:23.927+0000] {standard_task_runner.py:104} INFO - Running: ['airflow', 'tasks', 'run', 'update_db', 'staging_table', 'manual__2026-08-16T21:34:15.172067+00:00', '--job-id', '270', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmph1qtjjr3']
[2026-08-16T21:34:23.929+0000] {standard_task_runner.py:105} INFO - Job 270: Subtask staging_table
[2026-08-16T21:34:23.993+0000] {task_command.py:467} INFO - Running <TaskInstance: update_db.staging_table manual__2026-08-16T21:34:15.172067+00:00 [running]> on host e7f164a8cd46
[2026-08-16T21:34:24.058+0000] {taskinstance.py:3132} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='data@engineers.com' AIRFLOW_CTX_DAG_OWNER='hashimasaad' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='staging_table' AIRFLOW_CTX_EXECUTION_DATE='2026-08-16T21:34:15.172067+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-08-16T21:34:15.172067+00:00'
[2026-08-16T21:34:24.061+0000] {taskinstance.py:731} INFO - ::endgroup::
[2026-08-16T21:34:24.088+0000] {base.py:84} INFO - Retrieving connection 'postgres_db_yt_elt'
[2026-08-16T21:34:24.094+0000] {data_loading.py:13} INFO - Processing file: YT_data_2026-08-16
[2026-08-16T21:34:24.118+0000] {base.py:84} INFO - Retrieving connection 'postgres_db_yt_elt'
[2026-08-16T21:34:24.135+0000] {base.py:84} INFO - Retrieving connection 'postgres_db_yt_elt'
[2026-08-16T21:34:24.227+0000] {data_modification.py:83} INFO - Updated row with Video_ID: YMTJw1G3yOM
[2026-08-16T21:34:24.234+0000] {data_modification.py:83} INFO - Updated row with Video_ID: HoTR9tN-idk
[2026-08-16T21:34:24.241+0000] {data_modification.py:83} INFO - Updated row with Video_ID: h-0u0ui8ESQ
[2026-08-16T21:34:24.247+0000] {data_modification.py:83} INFO - Updated row with Video_ID: WxoiRcbxSxQ
[2026-08-16T21:34:24.252+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ywd-Ve8a8Tc
[2026-08-16T21:34:24.260+0000] {data_modification.py:83} INFO - Updated row with Video_ID: UIFOgVpQJAY
[2026-08-16T21:34:24.266+0000] {data_modification.py:83} INFO - Updated row with Video_ID: czkPKQ9VIU8
[2026-08-16T21:34:24.271+0000] {data_modification.py:83} INFO - Updated row with Video_ID: h8MxjSpPx-o
[2026-08-16T21:34:24.279+0000] {data_modification.py:83} INFO - Updated row with Video_ID: G3i3gneKNYo
[2026-08-16T21:34:24.285+0000] {data_modification.py:83} INFO - Updated row with Video_ID: zSkxqtTbEGU
[2026-08-16T21:34:24.295+0000] {data_modification.py:83} INFO - Updated row with Video_ID: RuFokbTURI0
[2026-08-16T21:34:24.301+0000] {data_modification.py:83} INFO - Updated row with Video_ID: QPXJ3VL7Li4
[2026-08-16T21:34:24.308+0000] {data_modification.py:83} INFO - Updated row with Video_ID: oU4ou_ISACk
[2026-08-16T21:34:24.314+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 7tIf4wEqarg
[2026-08-16T21:34:24.319+0000] {data_modification.py:83} INFO - Updated row with Video_ID: QWFhkqa3_UY
[2026-08-16T21:34:24.328+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 5pZuXAUke9w
[2026-08-16T21:34:24.334+0000] {data_modification.py:83} INFO - Updated row with Video_ID: QfqOMlz0u2A
[2026-08-16T21:34:24.339+0000] {data_modification.py:83} INFO - Updated row with Video_ID: aYJG69jjZmY
[2026-08-16T21:34:24.345+0000] {data_modification.py:83} INFO - Updated row with Video_ID: -3JZXvGpPFw
[2026-08-16T21:34:24.351+0000] {data_modification.py:83} INFO - Updated row with Video_ID: H8VLl6Y77NQ
[2026-08-16T21:34:24.357+0000] {data_modification.py:83} INFO - Updated row with Video_ID: CNCZGwqqSYI
[2026-08-16T21:34:24.362+0000] {data_modification.py:83} INFO - Updated row with Video_ID: t8sS6Lk3cYo
[2026-08-16T21:34:24.368+0000] {data_modification.py:83} INFO - Updated row with Video_ID: IT0AX-JkvQ0
[2026-08-16T21:34:24.375+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 5UTkieEX-bA
