[2026-08-18T18:37:07.162+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2026-08-18T18:37:07.178+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-08-18T18:37:02.256514+00:00 [queued]>
[2026-08-18T18:37:07.186+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-08-18T18:37:02.256514+00:00 [queued]>
[2026-08-18T18:37:07.188+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2026-08-18T18:37:07.205+0000] {taskinstance.py:2889} INFO - Executing <Task(_PythonDecoratedOperator): staging_table> on 2026-08-18 18:37:02.256514+00:00
[2026-08-18T18:37:07.214+0000] {standard_task_runner.py:72} INFO - Started process 119 to run task
[2026-08-18T18:37:07.218+0000] {standard_task_runner.py:104} INFO - Running: ['airflow', 'tasks', 'run', 'update_db', 'staging_table', 'manual__2026-08-18T18:37:02.256514+00:00', '--job-id', '286', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmp0s49qzik']
[2026-08-18T18:37:07.220+0000] {standard_task_runner.py:105} INFO - Job 286: Subtask staging_table
[2026-08-18T18:37:07.305+0000] {task_command.py:467} INFO - Running <TaskInstance: update_db.staging_table manual__2026-08-18T18:37:02.256514+00:00 [running]> on host 933b2a0e5d2b
[2026-08-18T18:37:07.409+0000] {taskinstance.py:3132} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='data@engineers.com' AIRFLOW_CTX_DAG_OWNER='rajashrigk' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='staging_table' AIRFLOW_CTX_EXECUTION_DATE='2026-08-18T18:37:02.256514+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-08-18T18:37:02.256514+00:00'
[2026-08-18T18:37:07.411+0000] {taskinstance.py:731} INFO - ::endgroup::
[2026-08-18T18:37:07.423+0000] {base.py:84} INFO - Retrieving connection 'postgres_db_yt_elt'
[2026-08-18T18:37:07.427+0000] {data_loading.py:13} INFO - Processing file: YT_data_2026-08-18
[2026-08-18T18:37:07.442+0000] {base.py:84} INFO - Retrieving connection 'postgres_db_yt_elt'
[2026-08-18T18:37:07.454+0000] {base.py:84} INFO - Retrieving connection 'postgres_db_yt_elt'
[2026-08-18T18:37:07.475+0000] {data_modification.py:42} INFO - Inserted row with Video_ID: zN_lhtJFsgg
[2026-08-18T18:37:07.479+0000] {data_modification.py:42} INFO - Inserted row with Video_ID: Ur1Z0AdNW7w
[2026-08-18T18:37:07.484+0000] {data_modification.py:42} INFO - Inserted row with Video_ID: Eu6jc8Qld7g
[2026-08-18T18:37:07.495+0000] {data_modification.py:83} INFO - Updated row with Video_ID: YMTJw1G3yOM
[2026-08-18T18:37:07.500+0000] {data_modification.py:83} INFO - Updated row with Video_ID: HoTR9tN-idk
[2026-08-18T18:37:07.506+0000] {data_modification.py:83} INFO - Updated row with Video_ID: h-0u0ui8ESQ
[2026-08-18T18:37:07.511+0000] {data_modification.py:83} INFO - Updated row with Video_ID: WxoiRcbxSxQ
[2026-08-18T18:37:07.516+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ywd-Ve8a8Tc
[2026-08-18T18:37:07.521+0000] {data_modification.py:83} INFO - Updated row with Video_ID: UIFOgVpQJAY
[2026-08-18T18:37:07.526+0000] {data_modification.py:83} INFO - Updated row with Video_ID: czkPKQ9VIU8
[2026-08-18T18:37:07.530+0000] {data_modification.py:83} INFO - Updated row with Video_ID: h8MxjSpPx-o
[2026-08-18T18:37:07.534+0000] {data_modification.py:83} INFO - Updated row with Video_ID: G3i3gneKNYo
[2026-08-18T18:37:07.539+0000] {data_modification.py:83} INFO - Updated row with Video_ID: zSkxqtTbEGU
[2026-08-18T18:37:07.544+0000] {data_modification.py:83} INFO - Updated row with Video_ID: RuFokbTURI0
[2026-08-18T18:37:07.548+0000] {data_modification.py:83} INFO - Updated row with Video_ID: QPXJ3VL7Li4
[2026-08-18T18:37:07.553+0000] {data_modification.py:83} INFO - Updated row with Video_ID: oU4ou_ISACk
[2026-08-18T18:37:07.558+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 7tIf4wEqarg
[2026-08-18T18:37:07.563+0000] {data_modification.py:83} INFO - Updated row with Video_ID: QWFhkqa3_UY
[2026-08-18T18:37:07.567+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 5pZuXAUke9w
[2026-08-18T18:37:07.572+0000] {data_modification.py:83} INFO - Updated row with Video_ID: QfqOMlz0u2A
[2026-08-18T18:37:07.576+0000] {data_modification.py:83} INFO - Updated row with Video_ID: aYJG69jjZmY
[2026-08-18T18:37:07.580+0000] {data_modification.py:83} INFO - Updated row with Video_ID: -3JZXvGpPFw
[2026-08-18T18:37:07.585+0000] {data_modification.py:83} INFO - Updated row with Video_ID: H8VLl6Y77NQ
[2026-08-18T18:37:07.589+0000] {data_modification.py:83} INFO - Updated row with Video_ID: CNCZGwqqSYI
[2026-08-18T18:37:07.594+0000] {data_modification.py:83} INFO - Updated row with Video_ID: t8sS6Lk3cYo
[2026-08-18T18:37:07.599+0000] {data_modification.py:83} INFO - Updated row with Video_ID: IT0AX-JkvQ0
[2026-08-18T18:37:07.604+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 5UTkieEX-bA
[2026-08-18T18:37:07.609+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Msu7c9K-WN4
[2026-08-18T18:37:07.613+0000] {data_modification.py:83} INFO - Updated row with Video_ID: jr0k_fOR1b0
[2026-08-18T18:37:07.619+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 7eW5WJGkt3Q
[2026-08-18T18:37:07.623+0000] {data_modification.py:83} INFO - Updated row with Video_ID: X1Q0ZCcPiC8
[2026-08-18T18:37:07.629+0000] {data_modification.py:83} INFO - Updated row with Video_ID: pQvJquX_YHs
[2026-08-18T18:37:07.633+0000] {data_modification.py:83} INFO - Updated row with Video_ID: H0fxuPaUKQo
[2026-08-18T18:37:07.639+0000] {data_modification.py:83} INFO - Updated row with Video_ID: PXMyK7JxGOk
[2026-08-18T18:37:07.644+0000] {data_modification.py:83} INFO - Updated row with Video_ID: aaHfX3yivXo
[2026-08-18T18:37:07.648+0000] {data_modification.py:83} INFO - Updated row with Video_ID: KPidb-8iw9I
[2026-08-18T18:37:07.652+0000] {data_modification.py:83} INFO - Updated row with Video_ID: a3UVcK612iU
[2026-08-18T18:37:07.657+0000] {data_modification.py:83} INFO - Updated row with Video_ID: xFzxzmCFmBs
[2026-08-18T18:37:07.660+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Tr7Uf_ftUSI
[2026-08-18T18:37:07.664+0000] {data_modification.py:83} INFO - Updated row with Video_ID: TrPEIepZGx8
[2026-08-18T18:37:07.668+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 79kKoUqmdq4
[2026-08-18T18:37:07.673+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 9xHvA0I5ZBI
[2026-08-18T18:37:07.678+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ArsuPyWKl8I
[2026-08-18T18:37:07.683+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 6jBaJkwfL1s
[2026-08-18T18:37:07.688+0000] {data_modification.py:83} INFO - Updated row with Video_ID: xZQHS9NbkxM
[2026-08-18T18:37:07.694+0000] {data_modification.py:83} INFO - Updated row with Video_ID: GnCdluU-EIs
[2026-08-18T18:37:07.699+0000] {data_modification.py:83} INFO - Updated row with Video_ID: FMO-AP3fOh4
[2026-08-18T18:37:07.704+0000] {data_modification.py:83} INFO - Updated row with Video_ID: N_eeQVXZOeo
[2026-08-18T18:37:07.708+0000] {data_modification.py:83} INFO - Updated row with Video_ID: TJ4S7HE1LjQ
[2026-08-18T18:37:07.714+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 27d7htd4RAs
[2026-08-18T18:37:07.718+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 1S73MBFacFE
[2026-08-18T18:37:07.723+0000] {data_modification.py:83} INFO - Updated row with Video_ID: gOEI6ZvZhQc
[2026-08-18T18:37:07.728+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 7C8vFzRv8dg
[2026-08-18T18:37:07.733+0000] {data_modification.py:83} INFO - Updated row with Video_ID: GxMxcYiXCgM
[2026-08-18T18:37:07.738+0000] {data_modification.py:83} INFO - Updated row with Video_ID: o-h3STaeFro
[2026-08-18T18:37:07.742+0000] {data_modification.py:83} INFO - Updated row with Video_ID: nOQCJXhtfsU
[2026-08-18T18:37:07.747+0000] {data_modification.py:83} INFO - Updated row with Video_ID: isNPa_fKPck
[2026-08-18T18:37:07.752+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 9g_O05YEKQs
[2026-08-18T18:37:07.757+0000] {data_modification.py:83} INFO - Updated row with Video_ID: YuccTqzNkLY
[2026-08-18T18:37:07.762+0000] {data_modification.py:83} INFO - Updated row with Video_ID: MPFrgj5iRfs
